num_processes,avg_arrival_gap,avg_burst,burst_variance,min_burst,max_burst,avg_priority,priority_variance,avg_memory,cpu_load_estimate,regime,fcfs_avg_waiting,fcfs_avg_turnaround,sjf_avg_waiting,sjf_avg_turnaround,srtf_avg_waiting,srtf_avg_turnaround,rr_avg_waiting,rr_avg_turnaround,priority_avg_waiting,priority_avg_turnaround,best_algorithm_by_waiting,best_algorithm_by_turnaround,best_algorithm
5,0.5,19.2,1.76,17,21,3,2.8,289.2,4.174,near_simultaneous_uniform,36.6,55.8,35.4,54.6,35.4,54.6,69.0,88.2,37.8,57.0,SJF,SJF,SJF
44,1,23.455,71.384,10,40,2.841,1.952,523.477,5.0,uniform_heavy,477.068,500.523,378.75,402.205,377.659,401.114,757.955,781.409,469.636,493.091,SJF,SJF,SJF
14,0.615,11.571,339.102,1,59,2.5,1.393,540.714,2.418,interactive_short,123.786,135.357,63.786,75.357,18.0,29.571,37.786,49.357,66.214,77.786,RR,RR,RR
45,1.023,22.289,127.894,1,40,3.289,2.072,533.356,5.0,priority_anticorrelated,476.444,498.733,329.067,351.356,327.689,349.978,656.8,679.089,603.067,625.356,SJF,SJF,SJF
21,1.95,4.429,4.15,1,10,2.762,2.467,362.714,1.898,uniform_light,23.524,27.952,16.143,20.571,15.619,20.048,28.81,33.238,24.095,28.524,SJF,SJF,SJF
11,0.2,12.455,1.521,10,14,2.727,1.289,575.545,5.0,near_simultaneous_uniform,60.636,73.091,57.727,70.182,57.727,70.182,107.818,120.273,58.909,71.364,SJF,SJF,SJF
15,0.357,34.867,40.649,23,45,2.667,1.689,620.2,5.0,batch_long,242.533,277.4,218.533,253.4,215.4,250.267,431.4,466.267,238.8,273.667,SJF,SJF,SJF
9,0.25,17.111,2.099,15,19,2.889,2.099,638.667,5.0,near_simultaneous_uniform,68.333,85.444,64.222,81.333,64.222,81.333,124.222,141.333,67.222,84.333,SJF,SJF,SJF
6,0.4,14,1,12,15,3.667,1.889,538.167,4.941,near_simultaneous_uniform,33.167,47.167,32.333,46.333,32.333,46.333,60.167,74.167,33.0,47.0,SJF,SJF,SJF
29,2.071,27.172,235.936,1,49,4.586,5.346,637.759,5.0,bursty_mixed,359.931,387.103,233.0,260.172,226.379,253.552,468.862,496.034,395.517,422.69,SJF,SJF,SJF
39,0.211,6.282,175.69,1,55,2.026,0.999,527.333,3.889,interactive_short,183.231,189.513,79.282,85.564,36.333,42.615,63.205,69.487,88.436,94.718,RR,RR,RR
20,0.316,6.7,187.71,1,58,2.15,1.028,491.8,2.094,interactive_short,98.3,105.0,15.4,22.1,15.4,22.1,32.95,39.65,29.35,36.05,SJF,SJF,SJF
19,0.444,9.105,248.62,1,56,2.579,0.454,526.526,2.703,interactive_short,126.947,136.053,53.053,62.158,21.263,30.368,40.368,49.474,93.263,102.368,RR,RR,RR
6,1,34,109.333,21,47,2.667,3.222,520.333,3.923,batch_long,70.833,104.833,65.667,99.667,65.667,99.667,131.0,165.0,82.0,116.0,SJF,SJF,SJF
48,1.021,20.021,126.854,2,40,3.521,2.291,593.521,5.0,priority_correlated,487.188,507.208,302.792,322.812,296.688,316.708,607.438,627.458,308.146,328.167,SJF,SJF,Priority
26,1,22.269,84.658,10,40,2.962,2.114,525.885,5.0,uniform_heavy,281.038,303.308,209.0,231.269,200.923,223.192,411.962,434.231,272.577,294.846,SJF,SJF,SJF
40,0.205,5.35,108.127,1,47,2.25,0.887,471.2,3.891,interactive_short,152.325,157.675,76.425,81.775,35.75,41.1,63.25,68.6,86.7,92.05,RR,RR,RR
45,2,5.711,7.761,1,10,3.289,1.672,562.533,2.622,uniform_light,90.778,96.489,55.844,61.556,55.489,61.2,116.067,121.778,80.733,86.444,SJF,SJF,SJF
34,0.182,6.853,196.478,1,59,2.118,1.163,534.824,3.585,interactive_short,168.353,175.206,35.471,42.324,35.471,42.324,59.824,66.676,44.529,51.382,SJF,SJF,SJF
24,0.957,22.125,74.526,10,37,2.292,1.457,506.958,5.0,uniform_heavy,248.083,270.208,187.333,209.458,184.583,206.708,368.583,390.708,267.625,289.75,SJF,SJF,SJF
50,1.939,4.96,7.558,1,10,3.06,2.496,623.24,2.362,uniform_light,76.32,81.28,44.88,49.84,44.76,49.72,89.66,94.62,77.3,82.26,SJF,SJF,SJF
43,2.024,30.14,196.725,3,50,3.953,4.975,513.698,5.0,bursty_mixed,588.698,618.837,422.186,452.326,420.791,450.93,859.605,889.744,594.0,624.14,SJF,SJF,SJF
10,2.111,13.7,88.01,1,29,4.8,5.96,622.7,2.854,bursty_mixed,52.5,66.2,32.7,46.4,29.5,43.2,59.6,73.3,58.2,71.9,SJF,SJF,SJF
38,4.108,14.632,59.443,2,30,2.842,1.659,518.184,3.055,high_arrival_spread,169.421,184.053,118.211,132.842,117.763,132.395,238.211,252.842,205.368,220.0,SJF,SJF,SJF
44,1.023,19.386,118.555,2,39,3.386,1.964,487.477,5.0,priority_correlated,389.977,409.364,258.364,277.75,258.273,277.659,511.205,530.591,262.773,282.159,SJF,SJF,SJF
42,3.951,13.452,78.914,1,30,3.167,2.091,522.976,2.943,high_arrival_spread,236.952,250.405,119.167,132.619,117.857,131.31,274.81,288.262,200.714,214.167,SJF,SJF,SJF
40,4.026,16.575,96.044,1,30,3.375,2.234,583,3.545,high_arrival_spread,242.875,259.45,151.475,168.05,150.15,166.725,320.6,337.175,232.0,248.575,SJF,SJF,SJF
18,1.059,20.167,93.028,4,36,3.389,1.571,667.833,5.0,priority_correlated,172.222,192.389,118.444,138.611,115.444,135.611,229.722,249.889,121.222,141.389,SJF,SJF,SJF
47,1.022,21.17,129.077,1,40,3.574,2.074,532.298,5.0,priority_correlated,466.574,487.745,314.319,335.489,314.064,335.234,633.191,654.362,321.043,342.213,SJF,SJF,Priority
5,0.5,19.2,0.96,18,20,3.2,2.16,368.6,4.364,near_simultaneous_uniform,36.6,55.8,36.6,55.8,36.2,55.4,68.6,87.8,37.4,56.6,FCFS,FCFS,FCFS
8,1,28.125,129.859,3,39,2.5,2.5,509.125,4.891,priority_anticorrelated,86.125,114.25,73.375,101.5,72.0,100.125,143.625,171.75,103.5,131.625,SJF,SJF,SJF
19,1.889,4.947,7.629,1,10,2.632,1.601,520.842,2.136,uniform_light,23.947,28.895,16.053,21.0,15.421,20.368,29.684,34.632,21.737,26.684,SJF,SJF,SJF
18,0.118,10.556,1.914,9,13,3.5,1.361,655.611,5.0,near_simultaneous_uniform,85.167,95.722,81.833,92.389,81.833,92.389,154.778,165.333,88.556,99.111,SJF,SJF,SJF
19,0.111,12.211,2.587,10,14,3.105,1.778,608.421,5.0,near_simultaneous_uniform,108.947,121.158,100.474,112.684,100.474,112.684,190.789,203.0,111.632,123.842,SJF,SJF,SJF
8,0.286,6.375,1.484,5,9,2.625,1.734,543.25,4.636,near_simultaneous_uniform,21.5,27.875,18.875,25.25,18.875,25.25,35.875,42.25,21.75,28.125,SJF,SJF,SJF
48,1,21.938,83.767,10,40,3.208,1.915,506.938,5.0,uniform_heavy,499.125,521.062,385.583,407.521,368.729,390.667,748.083,770.021,485.833,507.771,SJF,SJF,SJF
11,0.8,14.636,428.777,1,56,2.727,0.926,565.091,2.516,interactive_short,115.364,130.0,37.455,52.091,18.091,32.727,38.636,53.273,62.727,77.364,SJF,SJF,RR
19,0.889,20.474,139.723,1,39,3.474,2.46,576.158,5.0,priority_anticorrelated,170.684,191.158,116.579,137.053,114.632,135.105,229.947,250.421,233.158,253.632,SJF,SJF,SJF
5,1.25,19.2,122.16,10,40,2,2.4,798.2,2.133,uniform_heavy,43.2,62.4,23.4,42.6,23.4,42.6,48.4,67.6,40.6,59.8,SJF,SJF,SJF
20,1.053,18.85,120.228,1,40,3.4,1.94,543.45,5.0,priority_correlated,164.5,183.35,111.8,130.65,109.7,128.55,222.25,241.1,113.7,132.55,SJF,SJF,SJF
9,0.25,8.778,1.728,7,11,3.667,1.333,613.111,5.0,near_simultaneous_uniform,32.778,41.556,30.778,39.556,30.778,39.556,53.556,62.333,32.333,41.111,SJF,SJF,SJF
31,1,24.194,124.737,1,40,4,2,433.065,5.0,priority_correlated,375.871,400.065,262.71,286.903,255.129,279.323,516.387,540.581,265.968,290.161,SJF,SJF,Priority
35,0.971,20.943,155.482,1,40,3.543,2.705,535.286,5.0,priority_correlated,366.829,387.771,221.829,242.771,217.971,238.914,438.8,459.743,224.771,245.714,SJF,SJF,SJF
19,3.944,14.579,81.823,1,30,2.895,1.568,469.789,2.743,high_arrival_spread,92.105,106.684,55.0,69.579,53.474,68.053,112.947,127.526,98.947,113.526,SJF,SJF,SJF
22,0.333,6.636,179.686,1,60,2.5,0.977,475.864,2.179,interactive_short,108.864,115.5,72.5,79.136,20.273,26.909,37.5,44.136,80.227,86.864,RR,RR,RR
26,1.88,5.654,6.842,1,10,2.962,1.345,585.385,2.579,uniform_light,50.269,55.923,34.038,39.692,33.846,39.5,69.346,75.0,49.385,55.038,SJF,SJF,SJF
40,4.077,16.25,84.938,1,30,2.725,1.899,481.25,3.439,high_arrival_spread,246.375,262.625,151.525,167.775,147.325,163.575,326.65,342.9,239.05,255.3,SJF,SJF,SJF
24,1,22.042,89.873,3,39,3.667,1.472,520.417,5.0,priority_correlated,229.708,251.75,182.208,204.25,179.292,201.333,358.125,380.167,184.583,206.625,SJF,SJF,SJF
16,0.467,10.5,309.5,1,58,2.312,0.715,604.562,2.585,interactive_short,126.0,136.5,19.438,29.938,19.375,29.875,38.875,49.375,49.188,59.688,SJF,SJF,SJF
9,0.25,16.111,1.877,14,18,3.444,1.136,548.111,5.0,near_simultaneous_uniform,64.889,81.0,60.0,76.111,60.0,76.111,118.0,134.111,64.333,80.444,SJF,SJF,SJF
7,0.667,19.286,407.918,1,52,3.143,1.837,368.143,2.411,interactive_short,88.571,107.857,43.0,62.286,20.143,39.429,41.0,60.286,43.429,62.714,RR,RR,RR
15,0.357,35.4,53.973,24,46,3.2,2.56,633.733,5.0,batch_long,240.267,275.667,213.6,249.0,213.6,249.0,419.467,454.867,242.067,277.467,SJF,SJF,SJF
13,0.667,12,278.769,1,48,2.385,0.391,553.923,2.786,interactive_short,111.308,123.308,43.538,55.538,21.538,33.538,40.385,52.385,65.769,77.769,RR,RR,RR
50,1.918,5.1,10.57,1,10,3.3,1.61,570.8,2.452,uniform_light,80.7,85.8,47.28,52.38,46.78,51.88,96.9,102.0,79.74,84.84,SJF,SJF,SJF
30,1.034,20.233,123.312,1,38,3.5,2.05,614.933,5.0,priority_correlated,276.033,296.267,184.367,204.6,183.967,204.2,374.633,394.867,189.7,209.933,SJF,SJF,Priority
18,1.941,4.556,5.914,1,10,2.611,2.127,710.778,1.907,uniform_light,22.889,27.444,14.167,18.722,14.111,18.667,26.611,31.167,24.056,28.611,SJF,SJF,SJF
25,2.042,5.4,8.56,1,10,3.68,1.658,449.8,2.288,uniform_light,45.32,50.72,26.24,31.64,25.72,31.12,54.24,59.64,38.44,43.84,SJF,SJF,SJF
46,3.711,16.087,84.297,1,30,2.891,1.966,584.457,3.756,high_arrival_spread,239.87,255.957,172.0,188.087,168.609,184.696,343.435,359.522,261.043,277.13,SJF,SJF,SJF
36,0.943,25.278,71.59,12,39,2.806,1.712,499.139,5.0,uniform_heavy,404.694,429.972,342.417,367.694,342.417,367.694,671.889,697.167,435.056,460.333,SJF,SJF,SJF
10,0.667,24.5,107.05,5,38,3,1.8,607.7,5.0,priority_anticorrelated,117.0,141.5,82.3,106.8,80.1,104.6,161.1,185.6,132.4,156.9,SJF,SJF,SJF
11,0.9,16.182,77.421,1,32,3.909,1.174,688.455,4.341,priority_anticorrelated,75.818,92.0,51.455,67.636,49.364,65.545,98.0,114.182,99.0,115.182,SJF,SJF,SJF
24,2.087,4.833,7.389,1,10,2.792,2.248,614.417,2.0,uniform_light,28.583,33.417,18.708,23.542,18.208,23.042,35.417,40.25,31.375,36.208,SJF,SJF,SJF
47,0.174,4.574,89.351,1,53,2.085,0.844,497,3.525,interactive_short,158.66,163.234,64.106,68.681,38.34,42.915,68.745,73.319,98.787,103.362,SJF,SJF,RR
17,1.062,21.235,115.592,2,38,3.588,2.242,619.235,5.0,priority_correlated,144.0,165.235,109.824,131.059,109.824,131.059,217.529,238.765,112.588,133.824,SJF,SJF,SJF
7,1.333,19.714,389.061,2,50,2.857,2.408,390.143,2.379,interactive_short,88.857,108.571,38.714,58.429,22.143,41.857,43.571,63.286,43.571,63.286,SJF,SJF,RR
48,1.021,19.604,151.364,1,39,3.292,2.54,562.104,5.0,priority_correlated,457.688,477.292,273.875,293.479,273.312,292.917,551.188,570.792,279.375,298.979,SJF,SJF,SJF
20,0.368,10.55,321.147,1,58,2.4,1.34,517.45,3.246,interactive_short,160.45,171.0,30.4,40.95,30.4,40.95,52.8,63.35,49.85,60.4,SJF,SJF,SJF
7,1,20.429,155.673,3,38,3.714,2.776,519.714,3.25,priority_anticorrelated,70.0,90.429,42.714,63.143,35.0,55.429,71.143,91.571,83.0,103.429,SJF,SJF,SJF
19,0.833,24.263,66.299,10,37,3.158,2.028,437.895,5.0,uniform_heavy,208.632,232.895,166.684,190.947,166.684,190.947,331.368,355.632,201.368,225.632,SJF,SJF,SJF
27,0.308,7.37,202.974,1,59,2.185,0.892,606.704,2.97,interactive_short,146.0,153.37,57.0,64.37,26.741,34.111,48.704,56.074,81.63,89.0,RR,RR,RR
26,2.08,4.923,10.302,1,10,3.423,1.706,547.923,2.065,uniform_light,35.462,40.385,20.077,25.0,19.769,24.692,40.808,45.731,36.692,41.615,SJF,SJF,SJF
10,0.222,20.8,1.56,18,22,2.5,1.25,579.1,5.0,near_simultaneous_uniform,94.5,115.3,90.4,111.2,90.1,110.9,179.5,200.3,94.4,115.2,SJF,SJF,SJF
10,0.222,13.1,2.29,11,15,3.2,0.76,529.6,5.0,near_simultaneous_uniform,56.2,69.3,54.0,67.1,54.0,67.1,99.3,112.4,57.3,70.4,SJF,SJF,SJF
11,1.1,23.727,87.471,10,39,4,1.636,528.364,5.0,priority_correlated,104.636,128.364,85.364,109.091,85.182,108.909,164.182,187.909,86.364,110.091,SJF,SJF,Priority
13,0.417,30,62.462,20,45,2.615,1.929,567.615,5.0,batch_long,173.385,203.385,148.462,178.462,148.462,178.462,294.231,324.231,163.385,193.385,SJF,SJF,SJF
19,4,13.632,67.812,1,30,3.526,2.144,599.684,2.539,high_arrival_spread,76.895,90.526,52.632,66.263,50.895,64.526,109.105,122.737,79.842,93.474,SJF,SJF,SJF
10,1.667,33.5,180.45,16,50,4.6,8.04,610.7,5.0,bursty_mixed,165.9,199.4,116.0,149.5,110.2,143.7,221.3,254.8,148.6,182.1,SJF,SJF,SJF
20,3.842,15.45,74.847,1,29,3.25,1.688,496.4,3.029,high_arrival_spread,124.35,139.8,73.0,88.45,72.5,87.95,156.5,171.95,100.6,116.05,SJF,SJF,SJF
33,1.031,19.788,136.713,2,40,3.394,2.299,523.333,5.0,priority_correlated,299.424,319.212,190.636,210.424,190.333,210.121,383.333,403.121,192.636,212.424,SJF,SJF,SJF
17,1.938,5.412,6.83,1,9,2.588,2.125,543.353,2.3,uniform_light,27.941,33.353,18.118,23.529,17.882,23.294,33.941,39.353,26.0,31.412,SJF,SJF,SJF
7,0.5,37.429,47.388,25,48,3,2,458.286,5.0,batch_long,110.143,147.571,97.714,135.143,97.714,135.143,196.286,233.714,98.571,136.0,SJF,SJF,SJF
46,0.178,4.304,85.429,1,57,2,0.957,468.37,3.046,interactive_short,134.326,138.63,69.152,73.457,38.935,43.239,60.543,64.848,78.804,83.109,RR,RR,RR
48,1,18.438,117.954,1,38,3.729,1.864,596.875,5.0,priority_anticorrelated,392.479,410.917,264.396,282.833,264.146,282.583,521.062,539.5,544.146,562.583,SJF,SJF,SJF
12,0.182,13,1,11,14,3.167,2.472,667.5,5.0,near_simultaneous_uniform,71.083,84.083,67.75,80.75,67.75,80.75,132.333,145.333,68.583,81.583,SJF,SJF,SJF
19,0.444,9.579,277.717,1,56,2,1.684,573.105,2.844,interactive_short,134.737,144.316,49.789,59.368,22.053,31.632,42.842,52.421,63.632,73.211,RR,RR,RR
15,0.357,35.4,85.44,20,48,3,2.267,602.067,5.0,batch_long,247.533,282.933,206.333,241.733,206.333,241.733,405.867,441.267,221.467,256.867,SJF,SJF,SJF
17,0.125,15.294,1.855,13,17,2.294,1.502,666.059,5.0,near_simultaneous_uniform,121.588,136.882,115.0,130.294,115.0,130.294,221.824,237.118,124.0,139.294,SJF,SJF,SJF
19,0.944,16.316,119.9,1,36,3,1.789,495.053,5.0,priority_correlated,121.474,137.789,81.684,98.0,81.421,97.737,160.368,176.684,82.842,99.158,SJF,SJF,SJF
7,0.833,35.143,100.98,22,49,2.857,2.122,326.143,4.556,batch_long,84.143,119.286,82.571,117.714,82.571,117.714,160.857,196.0,88.286,123.429,SJF,SJF,SJF
8,0.714,21.875,146.859,2,40,3.625,2.734,640.25,3.889,priority_correlated,94.25,116.125,65.0,86.875,49.875,71.75,100.125,122.0,65.5,87.375,SJF,SJF,SJF
37,0.972,18.216,123.899,1,40,3.189,2.045,489.649,5.0,priority_correlated,311.649,329.865,192.892,211.108,192.135,210.351,384.811,403.027,196.081,214.297,SJF,SJF,Priority
10,0.444,37.4,68.04,22,47,2.5,1.25,494,5.0,batch_long,173.4,210.8,145.6,183.0,144.5,181.9,289.4,326.8,165.1,202.5,SJF,SJF,SJF
15,0.429,12.467,366.916,1,58,2.2,1.627,527.867,2.922,interactive_short,140.667,153.133,26.467,38.933,26.467,38.933,47.667,60.133,73.333,85.8,SJF,SJF,SJF
18,0.118,7,1.556,5,9,2.444,2.247,584.167,5.0,near_simultaneous_uniform,60.111,67.111,52.389,59.389,52.389,59.389,96.944,103.944,58.167,65.167,SJF,SJF,SJF
50,1.02,24.22,69.612,10,40,3.16,2.254,463.04,5.0,uniform_heavy,568.68,592.9,452.54,476.76,451.52,475.74,910.7,934.92,587.44,611.66,SJF,SJF,SJF
6,0.4,15.5,1.583,14,17,3.667,2.222,556.667,4.895,near_simultaneous_uniform,38.0,53.5,35.833,51.333,35.833,51.333,69.833,85.333,37.667,53.167,SJF,SJF,SJF
10,0.444,38.4,67.24,25,50,2,1.6,702.8,5.0,batch_long,188.3,226.7,153.3,191.7,148.7,187.1,299.7,338.1,176.9,215.3,SJF,SJF,SJF
36,1.029,21.167,153.194,1,40,3.556,2.525,512.917,5.0,priority_correlated,356.167,377.333,224.889,246.056,224.694,245.861,455.694,476.861,226.472,247.639,SJF,SJF,SJF
15,0.143,18,2.533,16,20,2.133,0.916,425.467,5.0,near_simultaneous_uniform,129.267,147.267,119.0,137.0,118.667,136.667,227.867,245.867,126.333,144.333,SJF,SJF,SJF
18,0.118,17.5,2.361,15,19,2.889,1.654,381.889,5.0,near_simultaneous_uniform,149.222,166.722,140.444,157.944,140.444,157.944,267.556,285.056,151.056,168.556,SJF,SJF,SJF
35,0.971,24.543,101.505,10,40,3.2,2.217,574.457,5.0,uniform_heavy,419.2,443.743,313.057,337.6,301.029,325.571,612.2,636.743,394.686,419.229,SJF,SJF,SJF
17,0.125,15.529,2.367,14,18,3.294,1.855,576.706,5.0,near_simultaneous_uniform,125.765,141.294,116.294,131.824,116.294,131.824,229.529,245.059,121.647,137.176,SJF,SJF,Priority
6,1,15.167,77.139,4,30,4.167,1.806,389.167,2.6,priority_anticorrelated,35.0,50.167,22.5,37.667,21.833,37.0,41.333,56.5,44.5,59.667,SJF,SJF,SJF
11,0.2,19.727,1.107,18,21,2.909,2.264,663.727,5.0,near_simultaneous_uniform,97.364,117.091,94.636,114.364,94.455,114.182,180.364,200.091,98.182,117.909,SJF,SJF,SJF
43,1,21.279,132.387,1,40,3.651,2.088,514.488,5.0,priority_correlated,430.233,451.512,293.349,314.628,285.209,306.488,578.093,599.372,297.395,318.674,SJF,SJF,SJF
15,0.929,21.333,118.756,3,40,3.667,2.356,712.067,5.0,priority_correlated,148.0,169.333,95.467,116.8,95.267,116.6,194.067,215.4,97.2,118.533,SJF,SJF,Priority
29,1.036,21.207,131.681,1,40,3.414,2.38,509.31,5.0,priority_anticorrelated,302.276,323.483,198.172,219.379,189.862,211.069,382.828,404.034,374.207,395.414,SJF,SJF,SJF
6,4.6,18.833,45.472,9,25,2.5,1.583,601.833,2.354,high_arrival_spread,25.333,44.167,24.167,43.0,24.167,43.0,47.5,66.333,30.0,48.833,SJF,SJF,SJF
29,0.286,6.448,115.213,1,43,2.138,0.878,512.655,3.667,interactive_short,134.448,140.897,59.828,66.276,34.931,41.379,56.655,63.103,77.31,83.759,RR,RR,RR
21,1.05,21.714,101.728,1,36,3.619,1.569,549.143,5.0,priority_correlated,191.619,213.333,147.619,169.333,147.429,169.143,290.095,311.81,150.048,171.762,SJF,SJF,Priority
45,2.023,6.356,8.451,1,10,3.222,2.084,561.444,2.889,uniform_light,89.378,95.733,64.511,70.867,64.044,70.4,124.4,130.756,95.222,101.578,SJF,SJF,SJF
32,0.258,4.969,100.218,1,44,2.188,0.902,539.125,3.058,interactive_short,111.938,116.906,64.406,69.375,26.344,31.312,45.375,50.344,75.469,80.438,RR,RR,RR
11,1.1,25.636,113.14,8,40,4.182,1.967,414.909,5.0,priority_correlated,118.091,143.727,104.455,130.091,90.909,116.545,179.909,205.545,105.727,131.364,SJF,SJF,SJF
7,0.667,34.714,74.204,22,47,3.571,2.245,355.286,4.765,batch_long,103.714,138.429,92.571,127.286,86.286,121.0,172.571,207.286,103.429,138.143,SJF,SJF,SJF
40,2.026,6.025,9.774,1,10,2.925,1.769,541.625,2.708,uniform_light,74.5,80.525,50.975,57.0,50.35,56.375,99.95,105.975,80.5,86.525,SJF,SJF,SJF
31,1.967,34.71,164.077,3,50,4.226,4.755,626.065,5.0,bursty_mixed,512.677,547.387,389.581,424.29,385.935,420.645,796.129,830.839,518.742,553.452,SJF,SJF,SJF
6,1.2,21,134.667,3,38,3.667,2.556,605.667,2.864,priority_anticorrelated,64.5,85.5,39.0,60.0,32.167,53.167,63.667,84.667,67.667,88.667,SJF,SJF,SJF
39,0.947,20.333,134.222,1,40,3.513,2.25,532.154,5.0,priority_correlated,402.282,422.615,239.949,260.282,238.897,259.231,494.205,514.538,244.0,264.333,SJF,SJF,SJF
32,3.581,17.281,73.202,1,30,2.969,1.843,610.656,3.922,high_arrival_spread,214.844,232.125,139.281,156.562,139.0,156.281,300.219,317.5,211.375,228.656,SJF,SJF,SJF
48,0.17,5.208,130.873,1,59,2.188,0.736,529.938,3.731,interactive_short,183.146,188.354,75.042,80.25,40.646,45.854,68.188,73.396,104.333,109.542,RR,RR,RR
15,0.143,20.467,2.116,18,22,2.533,1.316,444.067,5.0,near_simultaneous_uniform,141.733,162.2,136.267,156.733,136.267,156.733,265.0,285.467,142.933,163.4,SJF,SJF,SJF
8,0.286,18.5,1.75,17,20,3.125,3.609,553.625,5.0,near_simultaneous_uniform,63.625,82.125,61.0,79.5,61.0,79.5,119.625,138.125,62.625,81.125,SJF,SJF,SJF
33,2,24.424,225.153,2,50,3.939,4.724,606.545,5.0,bursty_mixed,357.576,382.0,223.121,247.545,223.03,247.455,458.576,483.0,358.909,383.333,SJF,SJF,SJF
39,3.895,15.051,87.074,1,30,2.949,1.895,557.974,3.298,high_arrival_spread,230.231,245.282,127.538,142.59,125.513,140.564,278.026,293.077,202.821,217.872,SJF,SJF,SJF
9,1.75,3.889,8.321,1,10,2.333,1.778,564.111,1.458,uniform_light,10.111,14.0,5.111,9.0,4.889,8.778,11.444,15.333,9.111,13.0,SJF,SJF,SJF
7,0.333,14.429,1.388,13,16,3.571,2.816,503.143,5.0,near_simultaneous_uniform,41.143,55.571,39.714,54.143,39.714,54.143,77.143,91.571,40.571,55.0,SJF,SJF,SJF
27,0.269,5.444,114.617,1,46,2.148,1.163,446.37,2.774,interactive_short,104.667,110.111,22.741,28.185,22.741,28.185,40.222,45.667,31.815,37.259,SJF,SJF,SJF
7,0.333,20.857,0.694,20,22,3.143,1.837,580,5.0,near_simultaneous_uniform,61.0,81.857,60.0,80.857,60.0,80.857,114.857,135.714,61.286,82.143,SJF,SJF,SJF
45,2.023,27.756,194.718,1,50,3.889,4.588,602.156,5.0,bursty_mixed,571.089,598.844,406.2,433.956,395.511,423.267,811.733,839.489,556.244,584.0,SJF,SJF,SJF
28,1.037,26.929,100.566,10,40,3.143,2.337,555.893,5.0,uniform_heavy,356.036,382.964,277.429,304.357,273.714,300.643,544.571,571.5,341.643,368.571,SJF,SJF,SJF
12,3.364,17.417,73.91,2,29,2.917,1.076,601.333,3.167,high_arrival_spread,81.583,99.0,57.667,75.083,53.083,70.5,108.5,125.917,91.417,108.833,SJF,SJF,SJF
17,1,19.294,111.502,1,39,3.353,1.875,434.059,5.0,priority_correlated,160.412,179.706,99.529,118.824,98.059,117.353,199.412,218.706,102.412,121.706,SJF,SJF,SJF
11,0.2,5.909,1.719,4,8,2.727,2.38,524.455,5.0,near_simultaneous_uniform,25.545,31.455,24.455,30.364,24.455,30.364,38.909,44.818,27.636,33.545,SJF,SJF,SJF
13,0.167,6.077,1.763,4,8,2.462,2.71,567.077,5.0,near_simultaneous_uniform,35.462,41.538,30.923,37.0,30.846,36.923,56.615,62.692,36.0,42.077,SJF,SJF,SJF
8,0.857,15.5,100.25,1,32,4.375,1.734,504,3.263,priority_anticorrelated,61.5,77.0,44.625,60.125,30.375,45.875,60.625,76.125,73.25,88.75,SJF,SJF,SJF
46,1,17.391,136.76,2,38,3.152,2.346,601.283,5.0,priority_correlated,367.087,384.478,232.239,249.63,216.63,234.022,437.87,455.261,236.37,253.761,SJF,SJF,Priority
21,1.95,5.476,11.773,1,9,2.762,1.134,624.19,2.396,uniform_light,35.714,41.19,23.19,28.667,22.048,27.524,43.952,49.429,30.571,36.048,SJF,SJF,SJF
12,0.455,37.417,68.743,24,50,3.417,0.91,586.917,5.0,batch_long,206.333,243.75,174.833,212.25,174.833,212.25,350.167,387.583,199.0,236.417,SJF,SJF,SJF
13,4,17,63.692,5,28,3.077,1.763,539.231,2.908,high_arrival_spread,94.308,111.308,60.846,77.846,59.923,76.923,126.077,143.077,76.231,93.231,SJF,SJF,SJF
22,2.095,4.409,5.787,1,9,3.091,2.174,526.864,1.83,uniform_light,26.409,30.818,15.773,20.182,15.591,20.0,29.818,34.227,22.545,26.955,SJF,SJF,SJF
29,0.25,6.414,172.036,1,57,2.034,1.137,501.793,2.906,interactive_short,138.586,145.0,23.448,29.862,23.448,29.862,46.552,52.966,32.483,38.897,SJF,SJF,SJF
25,0.333,5.96,143.478,1,52,2.24,1.062,525.76,2.483,interactive_short,107.48,113.44,54.92,60.88,21.44,27.4,38.12,44.08,73.32,79.28,RR,RR,RR
25,0.333,6.92,133.754,1,43,2.32,1.258,477.56,3.392,interactive_short,125.48,132.4,50.24,57.16,27.84,34.76,48.96,55.88,57.12,64.04,RR,RR,RR
20,0.105,19.6,1.84,18,22,3.35,1.827,549.5,5.0,near_simultaneous_uniform,182.85,202.45,177.5,197.1,177.5,197.1,340.3,359.9,183.8,203.4,SJF,SJF,SJF
10,0.222,7.2,1.16,6,9,1.4,0.84,581.9,5.0,near_simultaneous_uniform,32.7,39.9,28.3,35.5,28.3,35.5,51.5,58.7,30.7,37.9,SJF,SJF,SJF
26,0.32,6.923,173.686,1,58,2.346,0.688,426.538,2.727,interactive_short,132.692,139.615,51.962,58.885,25.038,31.962,45.0,51.923,69.962,76.885,RR,RR,RR
13,0.417,31.923,81.148,20,48,3.385,2.544,654.615,5.0,batch_long,206.462,238.385,162.769,194.692,157.846,189.769,315.538,347.462,189.769,221.692,SJF,SJF,SJF
23,4,16.261,66.715,2,29,2.87,1.679,686.391,3.197,high_arrival_spread,145.261,161.522,91.043,107.304,89.826,106.087,189.739,206.0,145.13,161.391,SJF,SJF,SJF
